Period,Date,Open,High,Low,Close,Adj Close,Volume,OBV,OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,OBV10DaySlope,AD,AD3DaySlope,AD4DaySlope,AD5DaySlope,AD10DaySlope,PVT,PVT3DaySlope,PVT4DaySlope,PVT5DaySlope,PVT10DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto1DayPercentSlope,SlowSto3DaySlope,SlowSto4DaySlope,SlowSto5DaySlope,SlowSto10DaySlope,Gain,Loss,14DayAvgGain,14DayAvgLoss,14DayRelativeStrength,14DayRSI,14DayRSI1DaySlope,14DayRSI3DaySlope,14DayRSI4DaySlope,14DayRSI5DaySlope,14DayRSI10DaySlope,VIXOpen,VIXHigh,VIXLow,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,VIX3DaySlope,VIX4DaySlope,VIX5DaySlope,VIX10DaySlope,VIXSlowStochastic,VIXSlowSto1DaySlope,VIXSlowSto3DaySlope,VIXSlowSto4DaySlope,VIXSlowSto5DaySlope,VIXSlowSto10DaySlope,Buy/Sell,B/S/H_LinReg,BuySell
2442,5/16/2016,2046.530029,2071.879883,2046.530029,2066.659912,2066.659912,3501360000,7.27162E+11,-39260000,-1516261000,-2272805000,-223829333.3,1.11314E+12,-233712092,-333052913.7,-1050706495,69100626.32,2792157572,1975175.148,-2042315.609,-9746136.942,882360.9692,49.87566912,22.63992055,83.12575106,1.439590843,-1.289417653,-6.781257176,-2.113118896,20.049927,0,5.810242479,5.580677061,1.041135764,51.0076685,7.045416083,0.622752089,-0.242991119,-1.856596554,0.326772671,15.72,15.98,14.28,14.68,-0.36,-2.393617021,0.135,0.06,0.245,-0.14472723,47.49455338,-7.843137255,2.941176471,1.307189542,5.337690632,-0.213593295,HOLD,0.48867841,
2443,5/17/2016,2065.040039,2065.689941,2040.819946,2047.209961,2047.209961,4108960000,7.23053E+11,-303800000,-906108000,-1601826000,-314136787.9,1.11114E+12,30952461.18,-533531677.1,-499819029.9,-59715305.35,2753486927,-2184518.479,-6985927.498,-6677220.453,-259167.4385,27.91322779,-21.96244133,-44.03437932,0.338739612,-3.460985838,-3.646799275,-2.432874553,0,19.449951,5.395225159,6.571339486,0.821023654,45.08583139,-5.921837115,0.561789484,-0.698358273,-0.835150291,0.157462018,14.57,16.120001,14.48,15.57,0.89,6.0626703,0.265,0.312,0.203,-0.065151461,66.88453159,19.38997821,5.773420479,6.797385621,4.422657952,0.840528475,SELL,-0.48998573,
2444,5/18/2016,2044.380005,2060.610107,2034.48999,2047.630005,2047.630005,4101320000,7.27154E+11,-3820000,637220000,-77992000,-346169939.4,1.11117E+12,-986182701.8,-173643230.2,-481767425.3,-231433925.7,2754328431,-18914570.35,-4925324.408,-7212661.777,-2511348.197,28.3875319,0.47430411,1.699209113,-10.74406861,-1.850709133,-3.654043184,-2.836481258,0.420044,0,5.039855076,6.101958094,0.825940624,45.23370657,0.147875182,-2.886980967,-0.210747466,-0.793333654,-0.225649141,15.72,16.469999,14.86,15.95,0.38,2.44059088,0.635,0.362,0.361,0.065515152,75.16339869,8.278867102,13.83442266,7.88671024,7.864923747,2.488615925,HOLD,-0.119649331,
2445,5/19/2016,2044.209961,2044.209961,2025.910034,2040.040039,2040.040039,3846770000,7.23308E+11,127275000,-746191000,-71374000,-849033272.7,1.11326E+12,1059393417,38904596,238901811.1,-366954313.2,2740069579,-6708674.203,-15542247.48,-7340191.143,-5457623.686,16.59619745,-11.79133445,-41.53701875,-5.658515169,-9.93641109,-4.276723945,-4.172202272,0,7.589966,4.679865428,6.208244373,0.753814629,42.98143124,-2.252275327,-1.052200073,-2.39308366,-0.773560429,-0.746193364,16.370001,17.65,16.280001,16.33,0.38,2.382445141,0.38,0.533,0.385,0.208787879,74.36893204,-0.794466654,3.742200224,8.890200309,6.573132813,4.700399911,HOLD,-0.22408448,1
2446,5/20/2016,2041.880005,2058.350098,2041.880005,2052.320068,2052.320068,3507650000,7.26815E+11,-169560000,743983000,-43897000,-903212000,1.1142E+12,1516443112,1126766384,423982847.4,-245930337,2761183892,3427730.375,883204.1342,-7536470.831,-6139986.143,31.01953177,14.42333432,86.90746394,1.315999933,-0.247242252,-4.902930504,-4.273813241,12.280029,0,5.222734254,5.764798346,0.905969982,47.53327653,4.551845281,1.149784977,0.509006008,-0.90531841,-0.819844363,16.129999,16.299999,15.11,15.2,-1.13,-6.919779547,-0.375,-0.073,0.18,0.206,52.42718447,-21.94174757,-11.36810711,-4.416650803,1.734966263,4.103639327,BUY,0.357099207,1
2447,5/23/2016,2052.22998,2055.580078,2047.26001,2048.040039,2048.040039,3055480000,7.2376E+11,226085000,-667615000,107432000,-863710969.7,1.11172E+12,-771676163.5,259018457.8,418375523.9,-288036742.5,2754811814,7371117.585,2256446.195,950523.4279,-6780694.223,25.99248426,-5.027047505,-16.20607153,4.698143405,0.72381914,-0.120948719,-4.333363404,0,4.280029,4.849681807,5.658743393,0.857024514,46.15041469,-1.382861834,1.584491724,0.730196964,0.442873656,-0.927765496,16.33,16.469999,15.4,15.82,0.62,4.078947368,-0.255,-0.152,-0.025,0.221212121,64.46601942,12.03883495,-4.951456311,-5.40338854,-2.757323857,3.844119217,HOLD,-0.206860822,
2448,5/24/2016,2052.649902,2079.669922,2052.649902,2076.060059,2076.060059,3627340000,7.27387E+11,285930000,918305000,91765000,-295615272.7,1.11437E+12,87778501.78,86173579.43,487353412.6,69550435.3,2804438842,21627474.89,18673571.03,11496305.62,-1407484.589,58.90300231,32.91051804,126.6155159,13.94173527,12.18933671,7.042722762,-0.761378978,28.02002,0,6.504705964,5.254547436,1.237919353,55.31563733,9.165222643,3.891180404,3.561975644,2.333284497,0.106204594,16.030001,16.059999,14.36,14.42,-1.4,-8.849557522,-0.39,-0.511,-0.357,0.082242424,37.2815534,-27.18446602,-7.572815534,-9.922330097,-8.566660321,0.851202552,BUY,0.740437523,1
2449,5/25/2016,2078.929932,2094.72998,2078.929932,2090.540039,2090.540039,3859160000,7.31246E+11,3743250000,1692040000,1644920000,318578848.5,1.11619E+12,2235246311,862191310.4,602983759.3,305787394.6,2831355481,38271833.36,26014179.45,22582675.36,3251622.595,75.91025794,17.00725564,28.87332559,24.95888684,16.75826966,14.65115915,2.181856751,14.47998,0,7.074368395,4.879222619,1.449896622,59.18195115,3.866313819,6.515768231,4.411124653,4.018340063,0.879124647,14.19,14.33,13.64,13.9,-0.52,-3.606102635,-0.96,-0.53,-0.564,-0.024,27.18446602,-10.09708738,-18.6407767,-10.29126214,-10.95145631,-1.306374232,BUY,0.689461219,
2450,5/26/2016,2091.439941,2094.300049,2087.080078,2090.100098,2090.100098,3230990000,7.28015E+11,314085000,1662569000,988656000,501670545.5,1.11566E+12,642173477.7,1363976926,739030054,492820320.6,2830675539,13118348.85,25450781.49,21552696.17,7315670.132,75.39353147,-0.516726477,-0.680707049,8.24526458,16.52103972,13.86657731,4.714237769,0,0.439941,6.569056367,4.562131075,1.439909608,59.01487511,-0.167076045,1.849618887,4.245969507,3.599473363,1.522088376,13.8,14.11,13.43,13.43,-0.47,-3.381294964,-0.495,-0.769,-0.546,-0.164969697,18.05825243,-9.126213592,-9.611650485,-14.93203883,-10.60194175,-4.11960201,HOLD,0.145344201,
2451,5/27/2016,2090.060059,2099.060059,2090.060059,2099.060059,2099.060059,3079150000,7.31095E+11,-75920000,789097000,1529749000,604666303,1.11874E+12,1275561110,1256246309,1532757664,654468448.8,2843875416,6259967.669,11762978.22,20436390.18,9561526.317,85.91732689,10.52379542,13.95848585,5.003534472,8.052624726,13.63402144,6.159054806,8.959961,0,6.739835269,4.23626457,1.590985444,61.40464617,2.389771061,1.111347508,1.809995046,3.420770073,1.79658839,13.49,13.76,13.04,13.12,-0.31,-2.308265078,-0.39,-0.437,-0.639,-0.268969697,12.03883495,-6.019417476,-7.572815534,-8.485436893,-12.40776699,-6.060626572,BUY,0.385487936,
2452,5/31/2016,2100.129883,2103.47998,2088.659912,2096.949951,2096.949951,4514410000,7.2658E+11,-717630000,-1091960000,-176602000,604739090.9,1.11927E+12,1807637425,1234089121,1235036583,889815907.6,2839337245,4330853.127,3714517.106,8231674.325,12803959.73,83.43892939,-2.478397496,-2.884630593,4.022698962,3.310980976,5.907892311,8.266722703,0,2.110108,6.258418464,4.084396243,1.532275052,60.50981905,-0.894827118,0.747471971,0.637337476,1.261105845,2.280551103,13.94,15,13.45,14.19,1.07,8.155487805,0.38,0.056,-0.124,-0.315333333,32.81553398,20.77669903,7.378640777,1.087378641,-2.40776699,-6.866417843,HOLD,0.14139386,
2453,6/1/2016,2093.939941,2100.969971,2085.100098,2099.330078,2099.330078,3525170000,7.30105E+11,-494620000,175532000,-371742000,530217636.4,1.12207E+12,1666378499,1977184584,1538303328,1070169850,2843338463,-268476.6818,3345059.988,3262767.02,13114723.57,86.23447388,2.795544492,3.350407912,0.158573498,3.004442975,2.86938298,8.655884693,2.380127,0,5.981397646,3.792653655,1.57710094,61.19670812,0.686889069,-0.103969025,0.565067192,0.552445788,2.292013769,14.45,15.25,14.18,14.2,0.01,0.070472163,0.54,0.338,0.136,-0.295878788,33.00970874,0.194174757,10.48543689,6.563106796,2.640776699,-6.191025042,HOLD,0.267082274,
2454,6/2/2016,2097.709961,2105.26001,2088.590088,2105.26001,2105.26001,3632720000,7.33738E+11,3578945000,1145561000,1045602000,841785393.9,1.1257E+12,3214676073,2369306314,2342201099,1317863599,2853599728,7131241.197,3317415.261,4531142.393,12952183.5,93.19939161,6.96491773,8.076720848,4.880231111,2.464173867,3.592886729,8.749647365,5.929932,0,5.977721528,3.521749822,1.697372565,62.92688622,1.730178101,1.208533585,0.525360922,0.761608418,2.212424777,14.42,14.92,13.62,13.63,-0.57,-4.014084507,-0.28,0.154,0.148,-0.265575758,21.94174757,-11.06796117,-5.436893204,2.990291262,2.873786408,-5.156810827,BUY,0.632758625,
2455,6/3/2016,2104.070068,2104.070068,2085.360107,2099.129883,2099.129883,3627780000,7.3011E+11,2470000,1422305000,518929000,619222424.2,1.12742E+12,2672369631,2805683423,2378434467,1622307611,2843036305,-151078.9512,2135844.317,1258425.986,10059578.13,85.99933768,-7.200053935,-7.725430188,-0.117568102,1.464614259,0.99244838,6.878992559,0,6.130127,5.550741419,3.708062478,1.496938483,59.95095566,-2.975930558,-0.622876228,0.005358794,-0.049031384,1.605897828,13.78,14.66,12.9,13.47,-0.16,-1.173881145,-0.365,-0.273,0.014,-0.190545455,18.83495146,-3.106796117,-7.087378641,-5.300970874,0.27184466,-3.699911739,HOLD,0.13790326,
2456,6/6/2016,2100.830078,2113.360107,2100.830078,2109.409912,2109.409912,3442020000,7.33552E+11,-92880000,671310000,1394920000,735794424.2,1.12869E+12,1491894434,2156154587,2417102129,1887149823,2859892844,3146558.134,3909972.121,4080903.942,8245959.695,95.48291401,9.483576326,11.02749926,1.141761196,2.054526643,2.385283302,5.645929172,10.280029,0,5.888547675,3.443200872,1.710195801,63.10229691,3.151341245,0.087705344,0.274083581,0.393920326,1.269027367,13.84,14.27,13.42,13.65,0.18,1.336302895,0.01,-0.181,-0.181,-0.146363636,22.33009709,3.495145631,0.194174757,-3.514563107,-3.514563107,-2.842012357,HOLD,0.524939032,
2457,6/7/2016,2110.179932,2119.219971,2110.179932,2112.129883,2112.129883,3534730000,7.37087E+11,3488375000,1348893000,1377762000,759811818.2,1.12668E+12,-369033232.6,419362799.7,1219713446,1701244556,2864450689,10707192.08,4940942.266,4851756.88,5059673.646,92.40157241,-3.081341598,-3.227113071,3.201117364,0.709011871,1.461771944,3.128281776,2.719971,0,5.662220769,3.197257953,1.770961509,63.91144386,0.809146948,1.980244097,0.610501415,0.560488216,0.695386006,12.77,14.05,12.72,14.05,0.4,2.93040293,0.29,0.144,-0.028,-0.020242424,30.09708738,7.766990291,5.631067961,2.796116505,-0.54368932,-0.393056781,HOLD,0.323728533,
2458,6/8/2016,2112.709961,2120.550049,2112.709961,2119.120117,2119.120117,3562060000,7.40649E+11,3548395000,3515116000,2079881000,1058405333,1.12894E+12,126437678.1,256409881.3,573526198.3,1634621776,2876239563,8173359.389,10416761.92,6669405.426,4495929.523,98.48908308,6.087510673,6.588102901,1.503084537,3.43878946,1.698161766,2.331756309,6.990234,0,5.757078857,2.968882385,1.939140091,65.97644314,2.064999285,1.437073117,1.888560938,1.005960203,0.630110611,13.84,14.27,13.7,14.08,0.03,0.213523132,0.215,0.223,0.148,0.035636364,30.67961165,0.582524272,4.174757282,4.330097087,2.873786408,0.691968226,HOLD,0.488963099,
2459,6/9/2016,2115.649902,2117.639893,2107.72998,2115.47998,2115.47998,3290320000,7.37359E+11,135870000,1498147000,2159377000,1274054727,1.1308E+12,2059374711,858945148.1,701424126.9,1613509225,2870587587,3068449.077,4387310.293,7144928.342,4548026.654,94.64278508,-3.846297996,-3.905303893,1.120606339,0.356712391,2.029306388,1.97941853,0,3.640137,5.345858939,3.016829143,1.772012496,63.92512655,-2.051316595,0.006841345,0.45334882,1.0822488,0.581477585,14.01,14.85,13.99,14.64,0.56,3.977272727,0.295,0.3,0.277,0.091515152,41.55339806,10.87378641,5.72815534,5.825242718,5.378640777,1.776993233,HOLD,0.209560901,-1
2460,6/10/2016,2109.570068,2109.570068,2089.959961,2096.070068,2096.070068,3515010000,7.33844E+11,-3402665000,-1302013000,85466000,1008487879,1.12947E+12,265718996.1,1023848625,568737611.8,1307861470,2838336734,-18951414.61,-8399384.162,-3697532.272,2320116.205,74.13358292,-20.50920216,-21.67011689,-12.17775008,-5.865026644,-4.045744948,0.246887629,0,19.409912,4.964011872,4.187763633,1.185361044,54.24097072,-9.684155825,-5.86773621,-3.1062736,-1.770896968,-0.064013559,14.89,17.33,14.85,17.030001,2.390001,16.32514344,1.4750005,0.9500003,0.7350002,0.2374546,87.96118447,46.40778641,28.64078641,18.44660777,14.27184854,4.610768932,SELL,-0.62997753,-1
2461,6/13/2016,2091.75,2098.120117,2078.459961,2079.060059,2079.060059,3392030000,7.30452E+11,-3453520000,-3410709000,-2007593000,692531454.5,1.12629E+12,-2254778162,-928515498.9,-25017581.23,866338471.5,2810809762,-29888912.42,-22854025.53,-14518468.26,-622136.5832,56.16020348,-17.97337944,-24.24458489,-19.2412908,-14.7495841,-9.6838238,-1.749150957,0,17.010009,4.609439595,5.103638302,0.903167373,47.45601388,-6.784956838,-8.234556331,-6.52454436,-4.464633237,-0.862409681,18.24,21.01,17.889999,20.969999,3.939998,23.13562988,3.1649995,2.3059998,1.6789999,0.533999988,99.529953,11.56876853,28.98827747,25.29588104,19.61473041,6.826965603,SELL,-0.714164483,-1
2462,6/14/2016,2076.649902,2081.300049,2064.100098,2075.320068,2075.320068,3759770000,7.26692E+11,-3575900000,-3539246000,-3482130000,-121671878.8,1.12743E+12,-1019768580,-1327736781,-752575465.9,431536078.9,2804046367,-17145183.58,-22715063.32,-20416421.76,-3835050.771,52.20839621,-3.951807277,-7.036668374,-10.96259336,-14.52765461,-13.10439554,-3.765276763,0,3.739991,4.28019391,5.006234923,0.854972644,46.0908492,-1.365164678,-4.075060758,-6.028778886,-5.624030054,-1.62585014,21.280001,22.16,20.27,20.5,-0.469999,-2.241292429,1.7349995,2.1519998,1.9169999,0.781090897,82.81573499,-16.71421801,-2.572724738,13.53557793,16.22488016,8.456092524,HOLD,-0.302363913,
2463,6/15/2016,2077.600098,2085.649902,2069.800049,2071.5,2071.5,3544720000,7.23147E+11,-3652245000,-3584933000,-3557486000,-895567272.7,1.12465E+12,-819467063.3,-1332625218,-1433651806,-67581831.15,2797521555,-6644103.43,-12920893.05,-18042243.06,-6709347.701,48.17197673,-4.036419479,-7.7313608,-3.994113378,-8.183662587,-11.48668034,-5.436649354,0,3.820068,3.974465773,4.921508714,0.807570606,44.67712648,-1.413722725,-1.389443702,-3.00566974,-4.664612165,-2.245834752,20.25,20.450001,18.629999,20.139999,-0.360001,-1.756102439,-0.415,0.8859995,1.4469997,0.932727206,78.60168432,-4.214050668,-10.46413434,-4.479271844,6.895112305,9.262244077,HOLD,-0.360195814,
2464,6/16/2016,2066.360107,2079.620117,2050.370117,2077.98999,2077.98999,3628280000,7.26775E+11,41780000,-1457335000,-2144097000,-1145034545,1.12787E+12,219756272.7,197044183.2,-483898335.5,-179906717.2,2808888923,2421277.987,-1228733.044,-7218382.922,-7724165.63,55.02953058,6.857553858,14.23556666,1.41056719,-0.742843817,-4.619633144,-5.808282102,6.48999,0,4.154146075,4.569972378,0.909009012,47.61680046,2.939673978,0.762975626,-0.0931363,-1.602722793,-2.38989095,20.799999,22.889999,19.24,19.370001,-0.769998,-3.823227598,-0.5649995,-0.5159995,0.385,0.932363636,65.38841351,-13.21327081,-8.71366074,-10.66386691,-6.607381059,8.057177683,BUY,0.132815282,1
2465,6/17/2016,2078.199951,2078.199951,2062.840088,2071.219971,2071.219971,4952630000,7.21823E+11,-662175000,-1097893000,-1717412000,-1822102848,1.12832E+12,1837625086,589655648.4,451214463.5,-179755750.3,2792753427,-2384064.464,-2251145.304,-3127011.56,-9781380.573,47.87608814,-7.153442442,-12.99927942,-0.147944292,-0.613937033,-1.37470963,-6.587441232,0,6.770019,3.857421356,4.727118565,0.816019591,44.93451474,-2.68228572,0.128694129,-0.052932943,-0.351704704,-2.693072215,19.42,20.030001,18.709999,19.41,0.039999,0.206499731,-0.3649995,-0.4039998,-0.4249997,0.853939394,65.78171738,0.393303873,-6.40998347,-6.431532363,-8.492379271,6.139818232,HOLD,-0.22743106,
2466,6/20/2016,2075.580078,2100.659912,2075.580078,2083.25,2083.25,3467440000,7.2529E+11,-742595000,147664000,-412761000,-1980116848,1.12698E+12,-447614339.3,743729580.1,276381790.5,-179271067.4,2812892960,2002018.686,2997871.736,1292505.776,-9006816.79,60.58744391,12.71135576,26.55053129,2.77895666,3.009295909,1.646220682,-5.578915269,12.030029,0,4.441179045,4.389467239,1.011780884,50.2927974,5.358282665,1.337998472,1.416472705,0.866128465,-2.311876635,17.42,18.549999,16.59,18.370001,-1.039999,-5.358057702,-0.5,-0.5269995,-0.4989997,0.658787933,55.55557085,-10.22614653,-4.916421329,-6.874503654,-6.734029522,3.328626971,HOLD,0.196158598,
2467,6/21/2016,2085.189941,2093.659912,2083.02002,2088.899902,2088.899902,3232880000,7.28523E+11,3350160000,871051000,926675000,-1625998182,1.12732E+12,-503172648.5,-301149589.3,444258107,-273476732.4,2821660729,14453651.29,5845495.309,5228238.468,-6880459.161,66.55733096,5.96988705,9.853340339,9.340621406,4.729475687,4.232862178,-4.027206482,5.649902,0,4.527516399,4.075933865,1.11079241,52.62442695,2.331629544,3.844956104,2.038116213,1.857059788,-1.594291471,17.67,18.959999,16.91,18.48,0.109999,0.598796919,-0.465,-0.3710002,-0.4319998,0.439090952,56.63717371,1.08160286,-4.572271836,-3.647986593,-5.376186388,0.691498567,HOLD,0.154768968,
2468,6/22/2016,2089.75,2099.709961,2084.360107,2085.449951,2085.449951,3168160000,7.25355E+11,32360000,1382936000,385938000,-1103413697,1.1246E+12,-1189005879,-1083360660,-755282617,-372852199.2,2816428311,1767675.763,7979242.393,4398608.038,-3734915.023,62.91199024,-3.645340716,-5.476993538,1.162273167,5.107759334,3.444616212,-1.955236882,0,3.449951,4.20412237,4.031220803,1.042890622,51.04975326,-1.574673684,0.37847793,2.067734512,1.455581782,-0.688118653,18.26,21.219999,17.83,21.17,2.69,14.55627706,1.3999995,0.5389999,0.2669998,0.314424273,83.08752046,26.45034675,13.7659748,5.299901209,2.625367023,-0.785746715,HOLD,-0.288399144,
2469,6/23/2016,2092.800049,2113.320068,2092.800049,2113.320068,2113.320068,3297940000,7.28653E+11,64890000,691982000,1372492000,-434913939.4,1.1279E+12,289830261.1,4150524.888,-323138130.7,-115975956.6,2860502241,19420755.8,13759542.47,13903297.99,2162848.102,92.36054538,29.44855514,46.80912975,12.90160721,9.16739637,9.129346081,1.897835165,27.870117,0,5.894550558,3.74327646,1.574703504,61.16057642,10.11082315,4.268074735,3.102866336,3.320907922,0.813728743,19.540001,19.790001,17.25,17.25,-3.92,-18.51676901,-0.615,-0.0670003,-0.1520001,-0.072666648,44.54277724,-38.54474322,-6.047198235,-0.658803408,-1.494593067,-4.275760822,BUY,0.768870935,
2470,6/24/2016,2103.810059,2103.810059,2032.569946,2037.410034,2037.410034,7597450000,7.21056E+11,-2149755000,-1910507000,-833980000,-309629939.4,1.12133E+12,-1633580544,-1465838170,-1071068517,-270352197,2587603357,-114412477.3,-65809818.75,-41173769.45,-8852592.71,12.1513083,-80.20923708,-86.84361569,-25.38034097,-13.37695128,-7.106905678,0.036241285,0,75.910034,5.473511232,8.898044855,0.615136395,38.08572432,-23.07485209,-6.48201447,-3.350528472,-1.587799669,0.444847154,26.059999,26.24,19.48,25.76,8.51,49.33333333,2.295,1.792,1.3549998,0.132121285,96.44970414,51.9069269,6.681091841,8.089284807,6.969387011,-1.87687048,SELL,-2.048753158,-1
2471,6/27/2016,2031.449951,2031.449951,1991.680054,2000.540039,2000.540039,5431220000,7.15624E+11,-6514335000,-3678964000,-3009729000,-551720909.1,1.11832E+12,-4788186886,-2540040241,-2126058759,-702638264.3,2489317273,-185592484.1,-125423200,-89351186.76,-24025031.64,6.875134123,-5.27617418,-43.42062639,-42.74270563,-24.83198054,-17.01250756,-2.560068912,0,36.869995,5.082546144,10.89604129,0.466458047,31.80848222,-6.277242102,-14.6760471,-8.079866522,-5.459591839,-0.522938746,24.379999,26.719999,22.93,23.85,-1.91,-7.414596273,3.3,1.655,1.533,0.389575764,79.50000568,-16.94969846,17.47861422,4.114438255,5.908784762,0.265850944,HOLD,-1.104090018,-1
2472,6/28/2016,2006.670044,2036.089966,2006.670044,2036.089966,2036.089966,4385810000,7.2001E+11,-522705000,-3135980000,-2371851000,-625511030.3,1.12271E+12,687268657.5,-1858296400,-1336162132,-722770478.3,2567253841,-10174757.99,-97803128.38,-86953390.92,-31500399.42,34.46101787,27.58588374,401.2413904,11.15485478,-17.89747567,-14.2387356,-3.317753579,35.549927,0,7.258787634,10.11775263,0.717430827,41.77349187,9.965009647,1.843883772,-6.443849575,-4.790461699,-0.848522593,21.76,22.07,18.75,18.75,-5.1,-21.3836478,-3.505,0.259,0.176,0.302606055,43.07143165,-36.42857403,-26.68913625,-2.136373524,-4.507494919,-0.449934722,BUY,0.645288945,1
2473,6/29/2016,2042.689941,2073.129883,2042.689941,2070.77002,2070.77002,4241740000,7.24252E+11,4313775000,1397480000,-984765000,-623256303,1.12629E+12,3984933201,1926159115,-183847742.6,-675743148.2,2639502010,75092368.71,23363252.78,-46234997.74,-32599732.95,61.37190119,26.91088333,78.09079649,27.24838354,17.52476624,-3.966757881,-2.661546777,34.680054,0,9.217449517,9.395056014,0.981095749,49.52288397,7.749392099,8.857200873,4.427648858,-1.958761736,-0.793328904,18.120001,18.27,16.48,16.639999,-2.110001,-11.25333867,-3.6050005,-3.2460003,-0.8230002,0.097757436,27.99999486,-15.07143679,-25.75000541,-24.17777019,-8.646383726,-1.786986338,BUY,0.95936098,1
